"Url_suurEelnou"	"Url_koosolekuProtokoll"	"Id_custom"	"Tyyp_custom"	"Asutuse_nimetus"	"Organi_nimetus"	"Reg_nr"	"Sarja_indeks"	"Teema"	"Kuupaev"	"Kellaaeg"	"Toimumise_koht"	"Juhataja"	"Protokollija"	"Koosolekul_osalesid"	"Puudusid"	"Kutsutud"	"Seisund"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EE0001C12A6?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC40038C316?OpenDocument"	"242"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"29"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"07.10.2015"	"17:00 - 19:00"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Jüri-Ott Salm, Kadri Leetmaa, Elmut Paavel, Paul Post, Verni Loodmaa, Tarmo Punger, Jelena Frunze, Toivo Maimets, Veljo Ipits, Udo Viilukas, Raimond Tamm; elektrooniliselt Toomas Kapp"	"Triin Anette Kaasik, Triin Lukk"	"abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks, arhitektuuri ja ehituse osakonna juhataja-linnaarhitekt Tõnis Arjus, linnavolikogu liige Imre Mürk"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EE0001C0A72?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC40038C316?OpenDocument"	"243"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"29"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"07.10.2015"	"17:00 - 19:00"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Jüri-Ott Salm, Kadri Leetmaa, Elmut Paavel, Paul Post, Verni Loodmaa, Tarmo Punger, Jelena Frunze, Toivo Maimets, Veljo Ipits, Udo Viilukas, Raimond Tamm; elektrooniliselt Toomas Kapp"	"Triin Anette Kaasik, Triin Lukk"	"abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks, arhitektuuri ja ehituse osakonna juhataja-linnaarhitekt Tõnis Arjus, linnavolikogu liige Imre Mürk"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC400203DAC?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E43002542F0?OpenDocument"	"244"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Kultuurikomisjon"	"18"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Kultuurikomisjoni koosolek"	"14.05.2015"	"14:30 - 16:00"	"Tartu, raekoda"	"Nikolai Põdramägi"	"Aune Rumm"	"Nikolai Põdramägi, Mati Tolmoff, Joel Luhamets, Jaan Vaiksaar, Natalja Trošina, Priit Tannik, Evert Rööpson, Martin Parmas, Merle Jääger; e-posti teel Tarmo Kikerpill, Rein Kilk, Lemmit Kaplinski"	"Igor Rosenfeld, Ragnar Kekkonen, Gea Kangilaski"	"abilinnapea Tiia Teppan, abilinnapea Jarno Laur, kultuuriosakonna juhataja Katriin Fisch-Uibopuu, kultuuriosakonna kultuuriteenistuse juhataja Külli Aleksanderson, kultuuriosakonna noorsooteenistuse juhataja Piret Talur, kultuuriosakonna sporditeenistuse juhataja Veljo Lamp, Tartu Noortevolikogu esindaja Omari Loid"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC400203DAC?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E68002CB590?OpenDocument"	"244"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Kultuurikomisjon"	"19"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Kultuurikomisjoni koosolek"	"18.06.2015"	"14:30 - 15:30"	"Tartu, raekoda"	"Nikolai Põdramägi"	"Aune Rumm"	"Nikolai Põdramägi, Mati Tolmoff, Joel Luhamets, Evert Rööpson, Lemmit Kaplinski; e-posti teel Jaan Vaiksaar, Rein Kilk"	"Natalja Trošina, Priit Tannik, Martin Parmas, Merle Jääger, Tarmo Kikerpill, Igor Rosenfeld, Ragnar Kekkonen, Gea Kangilaski"	"abilinnapea Tiia Teppan, abilinnapea Jarno Laur, abilinnapea Kajar Lember, kultuuriosakonna juhataja Katriin Fisch-Uibopuu, kultuuriosakonna noorsooteenistuse juhataja Piret Talur"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4002023F9?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EB90042810E?OpenDocument"	"245"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"22"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnamajanduskomisjoni koosolek"	"09.09.2015"	"15:00 - 17:00"	"Tartu, raekoda"	"Kadri Leetmaa"	"Aune Rumm"	"Nikolai Põdramägi, Ants Kask, Martin Bek, Toomas Kapp, Aleksandr Litvinenko, Kadri Leetmaa, Verni Loodmaa, Jaan Sõrra, Argo Annuk, Auli Solo; elektrooniliselt Raimond Tamm, Triin Veber, Rain Suursaar"	"Karl Kull, Hannes Klaas"	"abilinnapea Kajar Lember, abilinnapea Valvo Semilarski, abilinnapea Jarno Laur, linnasekretär Jüri Mölder, linnamajanduse osakonna juhataja Rein Haak, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC40020029D?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EB90042E068?OpenDocument"	"246"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnavarakomisjon"	"20"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnavarakomisjoni koosolek"	"10.09.2015"	"17:00 - 18:00"	"Tartu, raekoda"	"Olev Raju"	"Aune Rumm"	"Olev Raju, Väino Peebo, Mati Tolmoff, Ilme-Tiiu Tinni, Jüri Kõre, Riina Kallas, Tõnis Lukas, Lembit Kalev, Harri Jallajas, Alo Pettai; elektrooniliselt Triin Anette Kaasik, Romas Mugur"	"Ester Veskimets, Karl Kull, Arno Arukask"	"abilinnapea Kajar Lember, abilinnapea Tiia Teppan, abilinnapea Jarno Laur"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001FD83F?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EB90042E068?OpenDocument"	"247"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnavarakomisjon"	"20"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnavarakomisjoni koosolek"	"10.09.2015"	"17:00 - 18:00"	"Tartu, raekoda"	"Olev Raju"	"Aune Rumm"	"Olev Raju, Väino Peebo, Mati Tolmoff, Ilme-Tiiu Tinni, Jüri Kõre, Riina Kallas, Tõnis Lukas, Lembit Kalev, Harri Jallajas, Alo Pettai; elektrooniliselt Triin Anette Kaasik, Romas Mugur"	"Ester Veskimets, Karl Kull, Arno Arukask"	"abilinnapea Kajar Lember, abilinnapea Tiia Teppan, abilinnapea Jarno Laur"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001FD83F?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EBD0032AA0D?OpenDocument"	"247"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"21"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"11.09.2015"	"09:00 - 10:20"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Marvi Kibe, Oleg Bulkin, Olev Raju, Jüri Kõre, Tõnu Ints, Peeter Laurson, Mihkel Lees, Margus Maidla, Igor Abarenkov, Raimond Tamm, elektrooniliselt Väino Kull, Jaak Nigul, Tajo Kadajas, osales Vabakunna esindaja Taavi Toomere"	"Heljo Pikhof"	"abilinnapead Kajar Lember, Valvo Semilarski, Tiia Teppan, Jarno Laur, linnavolikogu esimees Vladimir Šokman, linnasekretär Jüri Mölder, rahandusosakonna juhataja Külli Lust"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001FCAB1?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EB90042E068?OpenDocument"	"248"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnavarakomisjon"	"20"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnavarakomisjoni koosolek"	"10.09.2015"	"17:00 - 18:00"	"Tartu, raekoda"	"Olev Raju"	"Aune Rumm"	"Olev Raju, Väino Peebo, Mati Tolmoff, Ilme-Tiiu Tinni, Jüri Kõre, Riina Kallas, Tõnis Lukas, Lembit Kalev, Harri Jallajas, Alo Pettai; elektrooniliselt Triin Anette Kaasik, Romas Mugur"	"Ester Veskimets, Karl Kull, Arno Arukask"	"abilinnapea Kajar Lember, abilinnapea Tiia Teppan, abilinnapea Jarno Laur"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001FCAB1?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EBD0032AA0D?OpenDocument"	"248"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"21"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"11.09.2015"	"09:00 - 10:20"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Marvi Kibe, Oleg Bulkin, Olev Raju, Jüri Kõre, Tõnu Ints, Peeter Laurson, Mihkel Lees, Margus Maidla, Igor Abarenkov, Raimond Tamm, elektrooniliselt Väino Kull, Jaak Nigul, Tajo Kadajas, osales Vabakunna esindaja Taavi Toomere"	"Heljo Pikhof"	"abilinnapead Kajar Lember, Valvo Semilarski, Tiia Teppan, Jarno Laur, linnavolikogu esimees Vladimir Šokman, linnasekretär Jüri Mölder, rahandusosakonna juhataja Külli Lust"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001FB4D2?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EB90042E068?OpenDocument"	"249"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnavarakomisjon"	"20"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnavarakomisjoni koosolek"	"10.09.2015"	"17:00 - 18:00"	"Tartu, raekoda"	"Olev Raju"	"Aune Rumm"	"Olev Raju, Väino Peebo, Mati Tolmoff, Ilme-Tiiu Tinni, Jüri Kõre, Riina Kallas, Tõnis Lukas, Lembit Kalev, Harri Jallajas, Alo Pettai; elektrooniliselt Triin Anette Kaasik, Romas Mugur"	"Ester Veskimets, Karl Kull, Arno Arukask"	"abilinnapea Kajar Lember, abilinnapea Tiia Teppan, abilinnapea Jarno Laur"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001FB4D2?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EBD0032AA0D?OpenDocument"	"249"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"21"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"11.09.2015"	"09:00 - 10:20"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Marvi Kibe, Oleg Bulkin, Olev Raju, Jüri Kõre, Tõnu Ints, Peeter Laurson, Mihkel Lees, Margus Maidla, Igor Abarenkov, Raimond Tamm, elektrooniliselt Väino Kull, Jaak Nigul, Tajo Kadajas, osales Vabakunna esindaja Taavi Toomere"	"Heljo Pikhof"	"abilinnapead Kajar Lember, Valvo Semilarski, Tiia Teppan, Jarno Laur, linnavolikogu esimees Vladimir Šokman, linnasekretär Jüri Mölder, rahandusosakonna juhataja Külli Lust"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001FACF4?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EB90042810E?OpenDocument"	"250"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"22"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnamajanduskomisjoni koosolek"	"09.09.2015"	"15:00 - 17:00"	"Tartu, raekoda"	"Kadri Leetmaa"	"Aune Rumm"	"Nikolai Põdramägi, Ants Kask, Martin Bek, Toomas Kapp, Aleksandr Litvinenko, Kadri Leetmaa, Verni Loodmaa, Jaan Sõrra, Argo Annuk, Auli Solo; elektrooniliselt Raimond Tamm, Triin Veber, Rain Suursaar"	"Karl Kull, Hannes Klaas"	"abilinnapea Kajar Lember, abilinnapea Valvo Semilarski, abilinnapea Jarno Laur, linnasekretär Jüri Mölder, linnamajanduse osakonna juhataja Rein Haak, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001FACF4?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EBD0032AA0D?OpenDocument"	"250"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"21"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"11.09.2015"	"09:00 - 10:20"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Marvi Kibe, Oleg Bulkin, Olev Raju, Jüri Kõre, Tõnu Ints, Peeter Laurson, Mihkel Lees, Margus Maidla, Igor Abarenkov, Raimond Tamm, elektrooniliselt Väino Kull, Jaak Nigul, Tajo Kadajas, osales Vabakunna esindaja Taavi Toomere"	"Heljo Pikhof"	"abilinnapead Kajar Lember, Valvo Semilarski, Tiia Teppan, Jarno Laur, linnavolikogu esimees Vladimir Šokman, linnasekretär Jüri Mölder, rahandusosakonna juhataja Külli Lust"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001F8330?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70003B5FA9?OpenDocument"	"251"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"28"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"09.09.2015"	"17:00 - 18:20"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Jüri-Ott Salm, Kadri Leetmaa, Elmut Paavel, Paul Post, Toomas Kapp, Verni Loodmaa, Tarmo Punger, Jelena Frunze, Toivo Maimets, Veljo Ipits; elektrooniliselt Triin Lukk"	"Triin Anette Kaasik, Udo Viilukas, Tarmo Noop"	"abilinnapea Jarno Laur, abilinnapea Kajar Lember, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, arhitektuuri ja ehituse osakonna juhataja-linnaarhitekt Tõnis Arjus"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001F8330?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EB90042810E?OpenDocument"	"251"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"22"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnamajanduskomisjoni koosolek"	"09.09.2015"	"15:00 - 17:00"	"Tartu, raekoda"	"Kadri Leetmaa"	"Aune Rumm"	"Nikolai Põdramägi, Ants Kask, Martin Bek, Toomas Kapp, Aleksandr Litvinenko, Kadri Leetmaa, Verni Loodmaa, Jaan Sõrra, Argo Annuk, Auli Solo; elektrooniliselt Raimond Tamm, Triin Veber, Rain Suursaar"	"Karl Kull, Hannes Klaas"	"abilinnapea Kajar Lember, abilinnapea Valvo Semilarski, abilinnapea Jarno Laur, linnasekretär Jüri Mölder, linnamajanduse osakonna juhataja Rein Haak, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001F791C?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70003B5FA9?OpenDocument"	"252"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"28"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"09.09.2015"	"17:00 - 18:20"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Jüri-Ott Salm, Kadri Leetmaa, Elmut Paavel, Paul Post, Toomas Kapp, Verni Loodmaa, Tarmo Punger, Jelena Frunze, Toivo Maimets, Veljo Ipits; elektrooniliselt Triin Lukk"	"Triin Anette Kaasik, Udo Viilukas, Tarmo Noop"	"abilinnapea Jarno Laur, abilinnapea Kajar Lember, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, arhitektuuri ja ehituse osakonna juhataja-linnaarhitekt Tõnis Arjus"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001F6E55?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70003B5FA9?OpenDocument"	"253"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"28"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"09.09.2015"	"17:00 - 18:20"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Jüri-Ott Salm, Kadri Leetmaa, Elmut Paavel, Paul Post, Toomas Kapp, Verni Loodmaa, Tarmo Punger, Jelena Frunze, Toivo Maimets, Veljo Ipits; elektrooniliselt Triin Lukk"	"Triin Anette Kaasik, Udo Viilukas, Tarmo Noop"	"abilinnapea Jarno Laur, abilinnapea Kajar Lember, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, arhitektuuri ja ehituse osakonna juhataja-linnaarhitekt Tõnis Arjus"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001F65CF?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70003B5FA9?OpenDocument"	"254"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"28"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"09.09.2015"	"17:00 - 18:20"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Jüri-Ott Salm, Kadri Leetmaa, Elmut Paavel, Paul Post, Toomas Kapp, Verni Loodmaa, Tarmo Punger, Jelena Frunze, Toivo Maimets, Veljo Ipits; elektrooniliselt Triin Lukk"	"Triin Anette Kaasik, Udo Viilukas, Tarmo Noop"	"abilinnapea Jarno Laur, abilinnapea Kajar Lember, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, arhitektuuri ja ehituse osakonna juhataja-linnaarhitekt Tõnis Arjus"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001F5C62?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70003B5FA9?OpenDocument"	"255"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"28"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"09.09.2015"	"17:00 - 18:20"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Jüri-Ott Salm, Kadri Leetmaa, Elmut Paavel, Paul Post, Toomas Kapp, Verni Loodmaa, Tarmo Punger, Jelena Frunze, Toivo Maimets, Veljo Ipits; elektrooniliselt Triin Lukk"	"Triin Anette Kaasik, Udo Viilukas, Tarmo Noop"	"abilinnapea Jarno Laur, abilinnapea Kajar Lember, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, arhitektuuri ja ehituse osakonna juhataja-linnaarhitekt Tõnis Arjus"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D9B38?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E68002CFA95?OpenDocument"	"256"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnavarakomisjon"	"19"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnavarakomisjoni koosolek"	"18.06.2015"	"17:00 - 17:45"	"Tartu, raekoda"	"Olev Raju"	"Aune Rumm"	"Olev Raju, Väino Peebo, Mati Tolmoff, Ilme-Tiiu Tinni, Jüri Kõre, Riina Kallas, Arno Arukask, Tõnis Lukas; e-posti teel Triin Anette Kaasik, Lembit Kalev, Harri Jallajas, Roman Mugur, Ester Veskimets, Alo Pettai"	"Karl Kull"	"abilinnapea Kajar Lember"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D9248?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E68002CFA95?OpenDocument"	"257"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnavarakomisjon"	"19"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnavarakomisjoni koosolek"	"18.06.2015"	"17:00 - 17:45"	"Tartu, raekoda"	"Olev Raju"	"Aune Rumm"	"Olev Raju, Väino Peebo, Mati Tolmoff, Ilme-Tiiu Tinni, Jüri Kõre, Riina Kallas, Arno Arukask, Tõnis Lukas; e-posti teel Triin Anette Kaasik, Lembit Kalev, Harri Jallajas, Roman Mugur, Ester Veskimets, Alo Pettai"	"Karl Kull"	"abilinnapea Kajar Lember"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D50E2?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5000243C98?OpenDocument"	"258"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"27"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"17.06.2015"	"17:00 - 18:30"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Jüri-Ott Salm, Kadri Leetmaa, Elmut Paavel, Paul Post, Udo Viilukas, Toomas Kapp, Verni Loodmaa, Tarmo Punger, Triin Lukk, Jelena Frunze; e-posti teel Veljo Ipits, Triin Anette Kaasik"	"Tarmo Noop, Toivo Maimets"	"abilinnapea Jarno Laur, abilinnapea Kajar Lember"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D47E6?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5000243C98?OpenDocument"	"259"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"27"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"17.06.2015"	"17:00 - 18:30"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Jüri-Ott Salm, Kadri Leetmaa, Elmut Paavel, Paul Post, Udo Viilukas, Toomas Kapp, Verni Loodmaa, Tarmo Punger, Triin Lukk, Jelena Frunze; e-posti teel Veljo Ipits, Triin Anette Kaasik"	"Tarmo Noop, Toivo Maimets"	"abilinnapea Jarno Laur, abilinnapea Kajar Lember"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D3F6F?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5000243C98?OpenDocument"	"260"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"27"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"17.06.2015"	"17:00 - 18:30"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Jüri-Ott Salm, Kadri Leetmaa, Elmut Paavel, Paul Post, Udo Viilukas, Toomas Kapp, Verni Loodmaa, Tarmo Punger, Triin Lukk, Jelena Frunze; e-posti teel Veljo Ipits, Triin Anette Kaasik"	"Tarmo Noop, Toivo Maimets"	"abilinnapea Jarno Laur, abilinnapea Kajar Lember"	"Allkirjastatud"
