"Url"	"Id_custom"	"Tyyp_custom"	"Staatus"	"Akti_valjaandja"	"Akti_liik"	"Pealkiri"	"Reg_nr"	"Koostaja"	"Koostamise_kp"	"Ettekandja"	"Esitab"	"Juhtiv_komisjon"	"Seosed_urls"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001F791C?OpenDocument"	"252"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Herne tn 45a ja Marja tn 26 kruntide detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"	"LVK-O-0268"	"Ruth Kurss"	"03.09.2015"	"Jarno Laur"	"linnavalitsus, 03.09.2015 istungi protokoll nr 59"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EB20048124E?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70003B5FA9?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001F6E55?OpenDocument"	"253"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Tähtvere tn 33 // 35 // 37 ja Tähtvere tn 39 kruntide detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"	"LVK-O-0266"	"Liis Randmets"	"02.09.2015"	"Jarno Laur"	"linnavalitsus, 1.09.2015 istungi protokoll nr  58"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E99003F5B83?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70003B5FA9?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001F65CF?OpenDocument"	"254"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Emajõe vasakkalda kaldarajatiste detailplaneeringu kehtestamine"	"LVK-O-0258"	"Ave Elken"	"24.08.2015"	"Jarno Laur"	"linnavalitsus, 11.08.2015 istungi protokoll nr  54"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E910045E286?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70003B5FA9?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001F5C62?OpenDocument"	"255"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Tuule tn 2b krundi detailplaneeringu kehtestamine"	"LVK-O-0257"	"Ave Elken"	"24.08.2015"	"Jarno Laur"	"linnavalitsus, 11.08.2015 istungi protokoll nr  54"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E92001DC904?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70003B5FA9?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D9B38?OpenDocument"	"256"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Loa andmine linnale kuuluva korteriomandi Lääne tn 4-73 otsustuskorras võõrandamiseks"	"LVK-O-0240"	"Ülle Piirisild"	"10.06.2015"	"Kajar Lember"	"linnavalitsus, 5.06.2015 istungi protokoll nr  42"	"Linnavarakomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5700485FEA?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E68002CFA95?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D9248?OpenDocument"	"257"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Loa andmine linnale kuuluvate kinnistute otsustuskorras võõrandamiseks"	"LVK-O-0238"	"Riina Jaani"	"28.05.2015"	"Jarno Laur"	"linnavalitsus, 28.05.2015 istungi protokoll nr 39"	"Linnavarakomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E500042209E?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E68002CFA95?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D50E2?OpenDocument"	"258"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Päeva 1, Tähe 8, Tähe 10 ja Pargi 15 kruntide detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine ning keskkonnamõju strateegilise hindamise algatamata jätmine"	"LVK-O-0249"	"Ave Elken"	"10.06.2015"	"Jarno Laur"	"linnavalitsus, 10.06.2015 istungi protokoll nr  43"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5A00248DBE?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5000243C98?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GBCD7C0A3734F3679C2257E6C0036DE68?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D47E6?OpenDocument"	"259"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Õnne tn 19 krundi detailplaneeringu koostamise algatamine ja lähteseisukohtade kinnitamine"	"LVK-O-0246"	"Liis Randmets"	"10.06.2015"	"Jarno Laur"	"linnavalitsus, 10.06.2015 istungi protokoll nr  43"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5400311034?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5000243C98?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D3F6F?OpenDocument"	"260"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Riia tn 18 krundi detailplaneeringu koostamise algatamine ja lähteseisukohtade kinnitamine"	"LVK-O-0245"	"Liis Randmets"	"10.06.2015"	"Jarno Laur"	"linnavalitsus, 10.06.2015 istungi protokoll nr  43"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5F002B4C17?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5000243C98?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D3712?OpenDocument"	"261"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Lina tn 4 // 6 // 7 // 8 // 9 // 11 // Aleksandri tn 32 krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine ning keskkonnamõju strateegilise hindamise algatamata jätmine"	"LVK-O-0247"	"Ruth Kurss"	"10.06.2015"	"Jarno Laur"	"linnavalitsus, 10.06.2015 istungi protokoll nr  43"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E43003759EE?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5000243C98?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GBCD7C0A3734F3679C2257E6C0036DE68?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D2DD7?OpenDocument"	"262"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Emajõe vasakkalda kaldarajatiste detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"	"LVK-O-0248"	"Ave Elken"	"10.06.2015"	"Jarno Laur"	"linnavalitsus, 10.06.2015 istungi protokoll nr  43"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5700433D95?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5000243C98?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D2554?OpenDocument"	"263"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Lossi tn 38 krundi ja lähiala detailplaneeringu kehtestamine"	"LVK-O-0250"	"Ruth Kurss"	"10.06.2015"	"Jarno Laur"	"linnavalitsus, 10.06.2015 istungi protokoll nr  43"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5B002818BF?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5000243C98?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D1C01?OpenDocument"	"264"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Ranna pst 36 krundi detailplaneeringu kehtestamine"	"LVK-O-0253"	"Ingrid Perner"	"10.06.2015"	"Jarno Laur"	"linnavalitsus, 10.06.2015 istungi protokoll nr  43"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DF20030749C?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5000243C98?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D1301?OpenDocument"	"265"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Turu tn 18 krundi osa detailplaneeringu kehtestamine"	"LVK-O-0252"	"Liis Randmets"	"10.06.2015"	"Jarno Laur"	"linnavalitsus, 10.06.2015 istungi protokoll nr  43"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E59003B4B62?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5000243C98?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D07B1?OpenDocument"	"266"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Nõmme tn 17a ja Nõmme tn 17b kruntide detailplaneeringu kehtestamine"	"LVK-O-0251"	"Ave Elken"	"10.06.2015"	"Jarno Laur"	"linnavalitsus, 10.06.2015 istungi protokoll nr  43"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E59001E997A?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5000243C98?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001CFF49?OpenDocument"	"267"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Aardla tn 23e // 23h krundi detailplaneeringu kehtestamine"	"LVK-O-0231"	"Ruth Kurss"	"07.05.2015"	"Jarno Laur"	"linnavalitsus, 07.05.2015 istungi protokoll nr 34"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E3B002250F7?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2D00234685?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G1B07662C5965D42DC2257E5B00383901?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5000243C98?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001CF647?OpenDocument"	"268"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Loa andmine lapsehoiukohtade ja lapsehoiuteenuse pakkumise projektis osalemiseks"	"LVK-O-0242"	"Liisi Varik"	"10.06.2015"	"Tiia Teppan"	"linnavalitsus, 10.06.2015 istungi protokoll nr  43"	"Hariduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5900247CC1?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E6700228EE6?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E68003BB5EA?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001CEDEC?OpenDocument"	"269"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Loa andmine projekteerimistööde riigihangete korraldamiseks"	"LVK-O-0244"	"Riina Lill"	"10.06.2015"	"Valvo Semilarski"	"linnavalitsus, 10.06.2015 istungi protokoll nr  43"	"Linnamajanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5E004F4993?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E670038EF50?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E68003BB5EA?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001CE430?OpenDocument"	"270"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Loa andmine tänavate korrashoiutööde riigihanke korraldamiseks"	"LVK-O-0243"	"Riina Lill"	"10.06.2015"	"Valvo Semilarski"	"linnavalitsus, 10.06.2015 istungi protokoll nr  43"	"Linnamajanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5B00272C2B?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E670038EF50?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E68003BB5EA?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001CDC1F?OpenDocument"	"271"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Loa andmine projektis ""Tartu raudteejaama arendamine ja ligipääsetavuse suurendamine"" osalemiseks"	"LVK-O-0239"	"Anneli Säälik"	"05.06.2015"	"Valvo Semilarski"	"linnavalitsus, 5.06.2015 istungi protokoll nr  42"	"Linnamajanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5A0025893A?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E670038EF50?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E68003BB5EA?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001CD0E4?OpenDocument"	"272"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Loa andmine Turu tänava (Soola tn - Riia tn) ja Soola tänava (Turu tn - Kalevi tn) rekonstrueerimise ja omanikujärelevalve riigihangete korraldamiseks"	"LVK-O-0236"	"Riina Lill"	"27.05.2015"	"Valvo Semilarski"	"linnavalitsus, 26.05.2015 istungi protokoll nr  37"	"Linnamajanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4C00395B6F?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E670038EF50?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E68003BB5EA?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001C989B?OpenDocument"	"273"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Tartu Linnavolikogu 14. aprilli 2011. a otsuse nr 190 ""Tartu Tamme Gümnaasiumi põhimäärus"" kehtetuks tunnistamine"	"LVK-O-0241"	"Kairit Peekman"	"10.06.2015"	"Tiia Teppan"	"linnavalitsus, 10.06.2015 istungi protokoll nr  43"	"Hariduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E59003AC054?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E6700228EE6?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001C74A6?OpenDocument"	"274"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Tartu linna arengukava muutmisettepanekute ja eelarvestrateegia projekti heakskiitmine ja avalikule väljapanekule suunamine"	"LVK-O-0254"	"Imbi Lang"	"10.06.2015"	"Jarno Laur ja Kajar Lember"	"linnavalitsus, 10.06.2015 istungi protokoll nr  43"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5700211DF5?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E6700228EE6?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E670038EF50?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E6500298B34?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E68002CB590?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E68002CFA95?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5000243C98?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E68003BB5EA?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001C6524?OpenDocument"	"275"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Tartu linna 2014. a majandusaasta aruanne ja Tartu linna arengukava 2014. a ülesannete täitmise aruanne"	"LVK-O-0237"	"Marje Kinko"	"27.05.2015"	"Jarno Laur  ja Kajar Lember"	"linnavalitsus, 26.05.2015 istungi protokoll nr  37"	"Revisjonikomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E440023DCAB?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5A003A0282?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E670040F784?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5000243C98?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E68003BB5EA?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001E53C1?OpenDocument"	"276"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Linnavolikogu linnavarakomisjoni koosseisu muutmine"	"LVK-O-0205"	"Ülle Saar"	"30.03.2015"	"linnavarakomisjoni esimees Olev Raju"	"linnavarakomisjoni esimees Olev Raju"	""	"[]"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001E315A?OpenDocument"	"276"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Tartu Linnavolikogu 5. novembri 1998. a otsuse nr 257 ""Tartu Laste Turvakodu põhimääruse kinnitamine"" kehtetuks tunnistamine"	"LVK-O-0223"	"Kätlin Kolk"	"28.04.2015"	"Artjom Suvorov"	"linnavalitsus, 28.04.2015 istungi protokoll nr 32"	"Sotsiaalkomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E00002AEE5E?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E46001E5E47?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001E03D8?OpenDocument"	"277"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Linnaliste piirkondade arendamise meetme raames esitatud projektide garanteerimine"	"LVK-O-0227"	"Liisi Varik"	"06.05.2015"	"Valvo Semilarski"	"linnavalitsus, 5.05.2015 istungi protokoll nr  33"	"Linnamajanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E3600480570?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4300279471?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E430027DD8C?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001DF9C1?OpenDocument"	"278"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Tartu linna transpordi arengukava 2012-2020 muudatuste heakskiitmine ja avalikule väljapanekule suunamine"	"LVK-O-0228"	"Kadi Kivi"	"06.05.2015"	"Valvo Semilarski"	"linnavalitsus, 5.05.2015 istungi protokoll nr  33"	"Linnamajanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2D004D4F81?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4300279471?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2D00234685?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GA748AC6F2313CCA4C2257E4A00281362?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001DEC1C?OpenDocument"	"279"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Linnavolikogu arengu- ja planeerimiskomisjoni aseesimehe valimine"	"LVK-O-0220"	"Ülle Saar"	"23.04.2015"	"arengu- ja planeerimiskomisjoni esimees Verni Loodmaa"	"arengu- ja planeerimiskomisjoni esimees Verni Loodmaa"	""	"[]"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001DDFA5?OpenDocument"	"279"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Ihaste tee 18 krundi detailplaneeringu eskiislahenduse avaliku arutelu korraldamine ja keskkonnamõju strateegilise hindamise algatamata jätmine"	"LVK-O-0215"	"Liis Randmets"	"02.04.2015"	"Jarno Laur"	"linnavalitsus, 02.04.2015 istungi protokoll nr 25"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E11004AEE0F?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G3DBB81EDE43B340CC2257E3E002ECA5B?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2D00234685?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001DD4CB?OpenDocument"	"280"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Riia tn 181, Ringtee tn 75 ja 75h kruntide detailplaneeringu vastuvõtmine, avalikule väljapanekule suunamine ja keskkonnamõju strateegilise hindamise algatamata jätmine"	"LVK-O-0233"	"Ruth Kurss"	"07.05.2015"	"Jarno Laur"	"linnavalitsus, 07.05.2015 istungi protokoll nr 34"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E190044E1BE?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2D00234685?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GA748AC6F2313CCA4C2257E4A00281362?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001DC54D?OpenDocument"	"281"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Lossi tn 38 krundi ja lähiala detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"	"LVK-O-0229"	"Ruth Kurss"	"07.05.2015"	"Jarno Laur"	"linnavalitsus, 07.05.2015 istungi protokoll nr 34"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D8700471D20?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2D00234685?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GA748AC6F2313CCA4C2257E4A00281362?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001DBBC8?OpenDocument"	"282"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Nõmme tn 17a ja Nõmme tn 17b kruntide detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"	"LVK-O-0219"	"Liis Randmets"	"09.04.2015"	"Jarno Laur"	"linnavalitsus, 09.04.2015 istungi protokoll nr 27"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E220020162E?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2D00234685?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GA748AC6F2313CCA4C2257E4A00281362?OpenDocument']"
